u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
0,1,23,21,13,20,437.0,-0.02255639097744363,0.4356060606060608,0.41407867494824013,0.08728590250329371,0.04364295125164691,0.6546442687747036,0.625,-0.06900527009222665,0.6303794016424282,-0.7437399898433525,0.5042646141054307
0,2,23,29,16,48,551.0,0.04213682632368031,0.4916666666666668,0.47676161919040483,0.07592592592592584,0.03796296296296296,0.6833333333333332,0.5999999999999999,-0.05143678160919557,0.6214239369937108,-0.6126814641459752,0.6043557168794016
0,3,23,43,19,14,1763.0,-0.14878295395694105,0.37500000000000044,0.37310414560161775,0.06996434937611407,0.03498217468805704,0.7346256684491979,0.47727272727272724,-0.16913319238900631,0.4781040996662751,-1.0818429475826434,0.12118671237268477
0,4,23,12,5,100,391.0,-0.6391730605285593,0.22115384615384626,0.21739130434782616,0.129071379071379,0.06453568953568953,0.45174982674982667,0.29166666666666663,-0.8613433667781492,0.34784272995241944,-1.5033994747592643,0.38256606990622305
0,5,23,23,18,4,414.0,0.531400966183575,0.7083333333333334,0.6956521739130435,0.08333333333333326,0.041666666666666664,0.8333333333333333,0.75,0.5000000000000003,0.8313078703703674,0.130434782608696,0.7487922705323986
0,6,23,96,17,56,6528.0,-0.7903346121057118,0.10309278350515472,0.10416666666666674,0.0708940387946948,0.035447019397347415,0.6734933685496008,0.19587628865979373,-0.7969823883161511,0.19681642354092754,-1.8337919016205464,-0.468776641091219
0,7,23,20,9,42,414.0,-0.4789855072463767,0.1964285714285715,0.16521739130434776,0.08968253968253959,0.04484126984126983,0.49325396825396806,0.4583333333333332,-0.5587474120082813,0.4768873053014724,-1.487014236244709,0.31262939958692115
0,8,23,26,13,64,494.0,-0.1413483541629995,0.39814814814814814,0.37625418060200677,0.07897603485838778,0.03948801742919389,0.5923202614379083,0.5555555555555556,-0.26424501424501456,0.5872170452383921,-0.8629454503517467,0.5478238866406749
0,9,23,42,12,94,1260.0,-0.6976535541752935,0.2732558139534884,0.26086956521739135,0.07014346870299659,0.035071734351498324,0.4910042809209765,0.325581395348837,-0.7584902177925437,0.340757952889005,-1.3378489253164285,0.21331953071083515
0,10,23,40,15,26,1520.0,-0.4437643020594966,0.21138211382113825,0.1978260869565217,0.07057535959974981,0.03528767979987492,0.5998905565978736,0.4146341463414633,-0.45894308943089435,0.4159507966124926,-1.4900416096781026,0.21058352402745983
0,11,23,46,15,46,2024.0,-0.5424901185770752,0.3014184397163122,0.30434782608695654,0.0695484966536809,0.034774248326840465,0.5911622215562878,0.36170212765957444,-0.5620567375886526,0.3648672824599068,-1.2897509952384665,0.06620553359683792
0,12,23,60,17,24,3180.0,-0.5663658736669401,0.21516393442622972,0.21884057971014492,0.06906139504982312,0.0345306975249116,0.6560832529733203,0.31147540983606553,-0.5752732240437158,0.31202570231715226,-1.5547132647313757,-0.18230790265244745
0,13,23,49,17,24,2303.0,-0.4287979761747437,0.311666666666667,0.31588287488908606,0.06927927927927924,0.03463963963963963,0.658153153153153,0.37999999999999995,-0.4425850340136052,0.3809318666283811,-1.2823842716257636,-0.007325039173856726
0,14,23,49,15,46,2303.0,-0.5878343937019767,0.26166666666666694,0.25909494232475594,0.06927927927927924,0.03463963963963963,0.5888738738738737,0.33999999999999986,-0.6041496598639455,0.3426022861607102,-1.4040578633217287,0.0022277180992652905
0,15,23,23,9,78,414.0,-0.463768115942029,0.25,0.21739130434782616,0.08333333333333326,0.041666666666666664,0.45833333333333326,0.45833333333333326,-0.6249999999999999,0.5034722222222199,-1.3043478260869565,0.44927536231983783
0,16,23,20,13,32,414.0,0.044685990338164325,0.45238095238095233,0.43260869565217386,0.08968253968253959,0.04484126984126983,0.6726190476190473,0.6249999999999998,-0.037008281573498676,0.6412888904645977,-0.705271258176221,0.5555555555565542
0,17,23,60,18,22,3240.0,-0.4903113258185721,0.25546448087431717,0.258695652173913,0.06906139504982312,0.0345306975249116,0.6906139504982319,0.3278688524590163,-0.5016621129326044,0.3284717831897561,-1.4650669661678346,-0.1830649490069781
0,18,23,56,15,56,2968.0,-0.6705730692605179,0.23026315789473695,0.23369565217391308,0.06903833658219627,0.034519168291098114,0.586825860948668,0.29824561403508765,-0.6848370927318294,0.30076104263010744,-1.507453416149068,-0.11622524317356153
0,19,23,75,16,48,5100.0,-0.7546462063086102,0.13815789473684215,0.14550724637681178,0.0696491228070174,0.03482456140350877,0.6268421052631578,0.23684210526315774,-0.7607309941520473,0.23777257545772895,-1.7483838936954692,-0.33377664109121896
0,20,23,43,19,14,1763.0,-0.14878295395694105,0.37500000000000133,0.37310414560161786,0.06996434937611407,0.03498217468805704,0.7346256684491979,0.47727272727272724,-0.16913319238900631,0.4781040996662751,-1.0818429475826412,0.12118671237268477
0,21,23,10,3,58,391.0,-1.0038363171355495,-0.045454545454545414,-0.06521739130434767,0.15086580086580081,0.07543290043290043,0.37716450216450215,0.2083333333333333,-1.0966732542819497,0.23384244310293723,-1.7130434782608694,0.11790281329923291
0,22,23,74,19,36,4588.0,-0.5385694249649368,0.20333333333333625,0.2150411280846064,0.06959595959595954,0.0347979797979798,0.7307575757575757,0.2799999999999999,-0.5519819819819821,0.2810621554423529,-1.6150469267778478,-0.3270535612751601
