u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
241,243,6,6,3,0,18.0,0.16666666666666652,0.2857142857142858,0.33333333333333337,0.2857142857142857,0.14285714285714285,0.7142857142857142,0.4285714285714285,0.14285714285714274,0.6703296703296702,-1.333333333333333,0.3333333333343331
241,244,6,7,2,0,21.0,-0.4761904761904763,-0.2857142857142856,-0.33333333333333304,0.269047619047619,0.13452380952380952,0.538095238095238,0.0714285714285714,-0.4260204081632653,0.4523305084745761,-1.380952380952381,-0.31249999999900013
242,243,7,6,4,0,21.0,0.4285714285714284,0.392857142857143,0.45238095238095244,0.269047619047619,0.13452380952380952,0.807142857142857,0.6071428571428571,0.3571428571428571,0.7341101694915253,-0.9646017699115037,0.46938775510303943
242,244,7,7,3,0,21.0,-0.14285714285714302,-0.125,-0.1428571428571428,0.25,0.125,0.625,0.25,-0.12500000000000028,0.578125,-1.4285714285714286,-0.14285714285614493
242,245,7,6,2,0,21.0,-0.4761904761904763,-0.2678571428571428,-0.30952380952380953,0.269047619047619,0.13452380952380952,0.538095238095238,0.0714285714285714,-0.4260204081632653,0.4523305084745761,-1.380952380952381,-0.29166666666566865
242,775,7,4,0,0,1.0,-1.2142857142857144,-1.0250000000000004,-1.214285714285714,0.3423076923076923,0.17115384615384616,0.3423076923076923,-0.35,-1.0464285714285715,-0.35,-1.2142857142857144,-1.187499999999001
243,244,6,7,3,2,21.0,0.07142857142857151,0.23214285714285732,0.2619047619047621,0.269047619047619,0.13452380952380952,0.6726190476190476,0.47261904761904755,-0.03826530612244871,0.6228813559322032,-1.380952380952381,0.38095238095338047
243,245,6,6,2,4,18.0,-0.11111111111111127,0.1428571428571429,0.16666666666666674,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.4285714285714285,-0.2857142857142859,0.5787545787545787,-1.3333333333333335,0.38888888888988704
243,246,6,5,0,6,12.0,-0.7666666666666666,-0.4523809523809521,-0.5333333333333334,0.3113553113553113,0.15567765567765568,0.3113553113553113,0.08058608058608058,-1.0793650793650795,0.35111876075731485,-1.2666666666666666,-0.014285714284714368
244,245,7,6,3,0,14.0,-0.023809523809523725,0.017857142857143016,0.023809523809523947,0.269047619047619,0.13452380952380952,0.6726190476190476,0.33928571428571425,-0.03826530612244871,0.5932203389830509,-1.380952380952381,0.04081632653161149
244,247,7,6,1,2,14.0,-0.7857142857142858,-0.4107142857142856,-0.47619047619047605,0.269047619047619,0.13452380952380952,0.40357142857142847,-0.06309523809523812,-0.813775510204082,0.3559322033898302,-1.380952380952381,-0.315476190475192
244,507,7,8,0,0,1.0,-1.4642857142857144,-1.2916666666666665,-1.464285714285714,0.23692810457516333,0.1184640522875817,0.23692810457516333,-0.5277777777777778,-1.2951388888888888,-0.5277777777777778,-1.4642857142857144,-1.4603174603164617
244,549,7,5,0,0,1.0,-1.3142857142857143,-1.125,-1.314285714285714,0.2976190476190476,0.14880952380952378,0.2976190476190476,-0.4166666666666667,-1.1369047619047623,-0.4166666666666667,-1.3142857142857143,-1.299999999999
245,247,6,6,2,2,18.0,-0.22222222222222238,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.28571428571428564,-0.2857142857142859,0.542124542124542,-1.3333333333333335,0.11111111111210986
245,248,6,6,1,2,18.0,-0.7222222222222223,-0.2857142857142856,-0.33333333333333326,0.2857142857142857,0.14285714285714285,0.42857142857142855,-5.551115123125783e-17,-0.7142857142857145,0.37728937728937717,-1.3333333333333335,-0.2222222222212223
245,422,6,8,0,0,1.0,-1.4166666666666667,-1.2380952380952377,-1.4166666666666665,0.2579365079365079,0.12896825396825395,0.2579365079365079,-0.4920634920634921,-1.246031746031746,-0.4920634920634921,-1.4166666666666667,-1.407407407406407
246,247,5,6,2,4,18.0,0.022222222222222254,0.2142857142857143,0.26666666666666694,0.3113553113553113,0.15567765567765568,0.6227106227106227,0.5457875457875457,-0.19047619047619083,0.5955249569707398,-1.2666666666666666,0.5000000000009998
246,248,5,6,2,2,18.0,-0.08888888888888885,0.16666666666666674,0.20000000000000018,0.3113553113553113,0.15567765567765568,0.6227106227106227,0.3919413919413919,-0.19047619047619058,0.561101549053356,-1.2666666666666666,0.3333333333343326
