u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
0,1,16,9,7,2,64.0,0.03125000000000011,0.19999999999999996,0.15972222222222232,0.16949891067538136,0.08474945533769063,0.7627450980392158,0.5034858387799566,-0.041176470588235196,0.5346437524979103,-1.5678020565552702,0.26736111111111116
0,2,16,10,5,4,96.0,-0.5083333333333334,-0.267379679144385,-0.28749999999999987,0.1566080977845684,0.07830404889228418,0.5481283422459893,0.1909854851031323,-0.5320855614973264,0.4115568488879651,-1.675,-0.21715686274409948
0,3,16,6,5,0,96.0,-0.08333333333333337,0.050420168067226934,0.02083333333333348,0.2366946778711485,0.11834733893557424,0.8284313725490197,0.4117647058823529,-0.20903361344537807,0.4117647058823529,-1.5416666666666667,-0.0833333333333337
0,4,16,3,2,0,32.0,-0.29166666666666685,-0.27941176470588225,-0.2916666666666665,0.427170868347339,0.2135854341736695,0.854341736694678,0.23529411764705882,-0.45680147058823534,0.23529411764705882,-1.2083333333333335,-0.29166666666666685
0,5,16,4,2,0,32.0,-0.625,-0.5294117647058822,-0.5625,0.3358288770053477,0.16791443850267382,0.6716577540106954,0.035294117647058865,-0.6411764705882352,0.2322704782847705,-1.375,-0.4852941176460588
0,6,16,4,2,0,32.0,-0.625,-0.5294117647058822,-0.5625,0.3358288770053477,0.16791443850267382,0.6716577540106954,0.035294117647058865,-0.6411764705882352,0.2322704782847705,-1.375,-0.4852941176460588
0,7,16,4,3,0,96.0,-0.25,0.04705882352941182,0.0625,0.3358288770053477,0.16791443850267382,0.8395721925133691,0.29411764705882354,-0.3911764705882353,0.29411764705882354,-1.375,-0.25
0,8,16,5,1,10,64.0,-0.9937500000000001,-0.3431372549019607,-0.3999999999999999,0.27706734867860194,0.13853367433930092,0.41560102301790286,0.11125319693094636,-1.0661764705882355,0.19709187045604762,-1.475,-0.1261029411754715
0,10,16,3,2,0,32.0,-0.29166666666666685,-0.27941176470588225,-0.2916666666666665,0.427170868347339,0.2135854341736695,0.854341736694678,0.23529411764705882,-0.45680147058823534,0.23529411764705882,-1.2083333333333335,-0.29166666666666685
0,11,16,1,0,0,1.0,0.0,-0.3235294117647056,0.0,0.9071207430340558,0.4535603715170279,0.9071207430340558,0.11764705882352944,-0.4411764705882353,0.11764705882352944,0.0,0.125
0,12,16,2,1,0,64.0,-0.25,-0.13725490196078405,-0.0625,0.5843137254901961,0.292156862745098,0.8764705882352941,0.17647058823529407,-0.48284313725490197,0.17647058823529407,-0.875,-0.25
0,13,16,5,3,6,96.0,-0.4375000000000001,0.0980392156862745,0.07499999999999996,0.27706734867860194,0.13853367433930092,0.6926683716965047,0.2941176470588235,-0.5245098039215688,0.30297422339722263,-1.475,-0.11250000000000004
0,17,16,2,1,0,96.0,-0.25,-0.09803921568627416,0.0625,0.5843137254901961,0.292156862745098,0.8764705882352941,0.17647058823529407,-0.48284313725490197,0.17647058823529407,-0.875,-0.25
0,19,16,3,1,6,96.0,-0.6875000000000002,-0.08823529411764697,-0.0625,0.427170868347339,0.2135854341736695,0.6407563025210085,0.17647058823529416,-0.7536764705882355,0.1819458093499928,-1.2083333333333335,-0.22916666666666685
0,21,16,2,1,0,96.0,-0.25,-0.09803921568627416,0.0625,0.5843137254901961,0.292156862745098,0.8764705882352941,0.17647058823529407,-0.48284313725490197,0.17647058823529407,-0.875,-0.25
0,31,16,6,0,12,48.0,-1.2916666666666667,-0.7478991596638656,-0.8541666666666665,0.2366946778711485,0.11834733893557424,0.2366946778711485,-0.09663865546218486,-1.4054621848739497,0.1555162837667254,-1.5416666666666667,-0.524509803920569
1,2,9,10,4,4,60.0,-0.2666666666666666,0.0818181818181819,0.0888888888888888,0.19134199134199137,0.09567099567099568,0.5740259740259741,0.33593073593073597,-0.309090909090909,0.5370305370305367,-1.5777777777777777,0.1666666666676646
1,3,9,6,4,0,54.0,0.11111111111111105,0.2857142857142858,0.2222222222222221,0.2504201680672269,0.12521008403361344,0.7512605042016807,0.4571428571428572,0.0571428571428569,0.5905027932960895,-1.3348247576435492,0.45833333333508275
1,7,9,4,3,0,54.0,0.13888888888888895,0.30000000000000004,0.2777777777777778,0.3333333333333333,0.1666666666666667,0.8333333333333335,0.5000000000000002,-0.0750000000000001,0.5,-1.2777777777777777,0.13888888888888884
1,13,9,5,3,4,54.0,-0.03703703703703709,0.4,0.33333333333333326,0.2833333333333333,0.14166666666666666,0.7083333333333333,0.5,-0.1592592592592593,0.5096153846153846,-1.030065359477124,0.3851851851851852
1,17,9,2,1,0,54.0,-0.05555555555555547,0.06666666666666665,0.11111111111111116,0.558974358974359,0.2794871794871795,0.8384615384615385,0.29999999999999993,-0.34444444444444444,0.29999999999999993,-0.7777777777777777,-0.05555555555555547
1,19,9,3,1,4,54.0,-0.4814814814814815,0.09999999999999998,0.11111111111111116,0.4142857142857143,0.20714285714285713,0.6214285714285714,0.30000000000000004,-0.5666666666666667,0.30502283105022804,-1.1111111111111112,0.07407407407407407
1,21,9,2,1,0,54.0,-0.05555555555555547,0.06666666666666665,0.11111111111111116,0.558974358974359,0.2794871794871795,0.8384615384615385,0.29999999999999993,-0.34444444444444444,0.29999999999999993,-0.7777777777777777,-0.05555555555555547
1,30,9,4,0,10,18.0,-0.7222222222222221,-0.10000000000000009,-0.1944444444444442,0.3333333333333333,0.1666666666666667,0.3333333333333333,0.20000000000000012,-1.1222222222222222,0.30000000000000004,-1.2777777777777777,0.6354166666687904
2,3,10,6,4,0,40.0,-1.1102230246251565e-16,0.09090909090909105,0.10000000000000031,0.24531024531024526,0.12265512265512266,0.7359307359307359,0.4025974025974025,-0.051948051948052035,0.5377720870678616,-1.4666666666666668,0.16587301587484848
2,7,10,4,3,0,40.0,0.04999999999999993,0.19999999999999996,0.15000000000000013,0.33181818181818185,0.1659090909090909,0.8295454545454546,0.45454545454545453,-0.14909090909090914,0.45454545454545453,-1.3,0.050000000000000044
2,8,10,5,2,10,50.0,-0.39999999999999986,0.13636363636363624,0.09999999999999998,0.27985739750445626,0.13992869875222816,0.5597147950089125,0.3636363636363636,-0.5757575757575759,0.39744175422567374,-1.4,0.4000000000000002
2,9,10,2,0,10,50.0,-0.6000000000000001,-0.06060606060606055,0.0,0.5627705627705628,0.28138528138528135,0.5627705627705628,0.18181818181818177,-0.7757575757575759,0.2025974025974024,-0.8,0.09999999999999992
2,13,10,5,3,10,50.0,5.551115123125783e-17,0.31818181818181823,0.29999999999999993,0.27985739750445626,0.13992869875222816,0.6996434937611408,0.4545454545454545,-0.24242424242424276,0.4961169483782547,-1.290445859872611,0.4000000000000002
2,27,10,4,0,12,50.0,-1.06,-0.290909090909091,-0.3500000000000001,0.33181818181818185,0.1659090909090909,0.33181818181818185,0.18181818181818193,-1.1490909090909092,0.21106507433585187,-1.3,0.012727272728272121
2,28,10,3,0,14,50.0,-0.8533333333333333,-0.045454545454545414,-0.03333333333333344,0.4151515151515151,0.2075757575757576,0.4151515151515151,0.18181818181818182,-1.0090909090909093,0.21818181818181825,-1.1333333333333333,0.21333333333333337
2,32,10,12,1,16,60.0,-1.0999999999999999,-0.4265734265734267,-0.46666666666666634,0.168997668997669,0.08449883449883451,0.2534965034965035,0.1701631701631701,-1.256410256410256,0.27211114876313125,-1.6333333333333333,-0.18717948717848726
3,7,6,4,3,0,24.0,0.5833333333333333,0.6571428571428571,0.5,0.35238095238095235,0.1761904761904762,0.8809523809523809,0.7142857142857143,0.30000000000000016,0.7142857142857143,-0.15765765765765782,0.583333333333333
3,12,6,2,1,0,24.0,0.16666666666666657,0.23809523809523814,0.16666666666666674,0.5523809523809523,0.27619047619047615,0.8285714285714285,0.4285714285714285,-0.1904761904761905,0.4285714285714285,-0.6666666666666667,0.16666666666666652
3,13,6,5,3,0,24.0,0.33333333333333337,0.3571428571428572,0.43333333333333357,0.3113553113553113,0.15567765567765568,0.7783882783882783,0.5476190476190476,0.26190476190476175,0.691910499139414,-1.109803921568627,0.45777777777937745
4,6,3,4,1,2,8.0,0.24999999999999983,0.45000000000000007,0.25,0.4555555555555556,0.2277777777777778,0.6833333333333333,0.5722222222222222,-0.050000000000000114,0.6193548387096774,-0.8333333333333335,1.083333333333333
4,10,3,3,1,2,6.0,0.6666666666666665,0.75,0.33333333333333337,0.5,0.25,0.75,0.75,0.24999999999999983,0.75,0.33333333333333326,1.6666666666666665
5,6,4,4,2,2,8.0,0.75,0.8,0.5,0.4,0.2,0.8,0.8,0.4,0.8285714285714286,0.5,1.5
5,10,4,3,1,2,8.0,0.24999999999999983,0.45000000000000007,0.25,0.4555555555555556,0.2277777777777778,0.6833333333333333,0.5722222222222222,-0.050000000000000114,0.6193548387096774,-0.8333333333333335,1.083333333333333
5,16,4,2,1,0,4.0,0.5,0.46666666666666656,0.25,0.5666666666666667,0.2833333333333333,0.85,0.6,0.06666666666666671,0.6,-0.5,0.5
6,16,4,2,1,0,4.0,0.5,0.46666666666666656,0.25,0.5666666666666667,0.2833333333333333,0.85,0.6,0.06666666666666671,0.6,-0.5,0.5
