u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
51,120,3,2,0,0,1.0,-0.3333333333333335,-0.25,-0.33333333333333326,0.5952380952380951,0.29761904761904756,0.5952380952380951,0.16666666666666663,-0.3055555555555556,0.16666666666666663,-0.3333333333333335,-0.24999999999900052
51,194,3,3,0,0,1.0,-0.6666666666666667,-0.5,-0.6666666666666665,0.5,0.25,0.5,0.0,-0.5000000000000001,0.0,-0.6666666666666667,-0.6666666666666667
52,111,3,4,0,2,4.0,-0.3333333333333335,-0.25,-0.33333333333333304,0.4555555555555556,0.2277777777777778,0.4555555555555556,0.12222222222222223,-0.675,0.43870967741935485,-0.8333333333333335,0.23333333333433215
52,119,3,4,0,2,4.0,-0.3333333333333335,-0.25,-0.33333333333333304,0.4555555555555556,0.2277777777777778,0.4555555555555556,0.12222222222222223,-0.675,0.43870967741935485,-0.8333333333333335,0.23333333333433215
52,172,3,2,0,0,1.0,-0.3333333333333335,-0.25,-0.33333333333333326,0.5952380952380951,0.29761904761904756,0.5952380952380951,0.16666666666666663,-0.3055555555555556,0.16666666666666663,-0.3333333333333335,-0.24999999999900052
53,231,2,2,0,0,1.0,0.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.33333333333333326,0.0,0.33333333333333326,0.0,0.0
54,109,2,2,0,0,1.0,0.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.33333333333333326,0.0,0.33333333333333326,0.0,0.0
54,147,2,2,0,0,1.0,0.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.33333333333333326,0.0,0.33333333333333326,0.0,0.0
55,88,2,8,0,2,8.0,-0.5,-0.4444444444444442,-0.5,0.5555555555555555,0.2777777777777778,0.5555555555555555,0.0555555555555555,-0.7222222222222222,0.2514619883040934,-0.75,-0.08333333333233295
55,107,2,2,0,2,2.0,1.0,0.6666666666666667,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.0,0.7777777777777777,0.0,2.5
56,119,5,4,1,0,1.0,-0.45000000000000007,-0.3666666666666665,-0.4500000000000002,0.3696969696969697,0.18484848484848487,0.5545454545454546,0.1,-0.3933333333333334,0.43209876543209874,-1.1,-0.4166666666656663
56,149,5,2,1,0,5.0,0.29999999999999993,0.33333333333333337,0.19999999999999996,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.4999999999999999,-0.08333333333333329,0.4999999999999999,-0.6000000000000001,0.29999999999999993
56,152,5,2,1,0,5.0,0.29999999999999993,0.33333333333333337,0.19999999999999996,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.4999999999999999,-0.08333333333333329,0.4999999999999999,-0.6000000000000001,0.29999999999999993
56,175,5,2,1,0,1.0,0.29999999999999993,0.16666666666666674,0.09999999999999998,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.4999999999999999,-0.08333333333333329,0.4999999999999999,-0.6000000000000001,0.29999999999999993
56,198,5,6,2,0,1.0,-0.19999999999999996,-0.16666666666666652,-0.20000000000000018,0.3113553113553113,0.15567765567765568,0.6227106227106227,0.23809523809523803,-0.19047619047619058,0.5266781411359722,-1.2666666666666666,-0.17142857142757184
57,98,2,9,0,0,1.0,-0.7777777777777777,-0.6000000000000001,-0.6666666666666665,0.558974358974359,0.2794871794871795,0.558974358974359,-0.13333333333333336,-0.7518518518518519,-0.13333333333333336,-0.7777777777777777,-0.5499999999990006
57,2562,2,7,0,0,1.0,-0.7142857142857144,-0.5,-0.5714285714285712,0.553030303030303,0.2765151515151515,0.553030303030303,-0.08333333333333337,-0.6845238095238095,-0.08333333333333337,-0.7142857142857144,-0.43749999999900063
58,59,4,2,0,0,1.0,-0.5,-0.3999999999999999,-0.5,0.5666666666666667,0.2833333333333333,0.5666666666666667,0.06666666666666665,-0.4666666666666667,0.06666666666666665,-0.5,-0.39999999999900027
