u,v,deg_i,deg_j,triangle,Xi,sho_max,c_BF,c_OR,c_OR0,Theta_const,Theta_slope,Theta_at_t,env_upper,cOR_lower_from_cBF,cOR_upper_from_cBF,cBF_lower_from_cOR,cBF_upper_from_cOR
0,106,14,13,6,4,140.0,-0.356043956043956,-0.13809523809523805,-0.14835164835164827,0.13825944170771742,0.0691297208538588,0.5530377668308701,0.2426929392446633,-0.36190476190476184,0.5206277463904572,-1.7032967032967032,-0.11501831501731687
0,193,14,11,8,0,140.0,0.19480519480519476,0.21666666666666679,0.23376623376623373,0.1518518518518518,0.07592592592592592,0.7592592592592592,0.4999999999999999,0.1651515151515151,0.6592216582064295,-1.475768134304719,0.25000000000099853
0,238,14,12,6,0,140.0,-0.33333333333333326,-0.14358974358974352,-0.15476190476190466,0.14432234432234425,0.07216117216117215,0.5772893772893772,0.14871794871794877,-0.31794871794871765,0.5149304414503231,-1.6904761904761905,-0.14444444444344562
0,244,14,13,7,0,140.0,-0.16483516483516492,-0.08095238095238066,-0.08791208791208782,0.13825944170771742,0.0691297208538588,0.622167487684729,0.24285714285714277,-0.157823129251701,0.5817953546767103,-1.7032967032967032,-0.08205128205028367
0,315,14,14,6,8,140.0,-0.37142857142857166,0.0,1.1102230246251565e-16,0.1333333333333333,0.06666666666666667,0.5333333333333333,0.3333333333333333,-0.4000000000000002,0.5268468468468464,-1.7142857142857144,0.057142857143855454
0,367,14,13,6,2,140.0,-0.3703296703296703,-0.13809523809523805,-0.14835164835164827,0.13825944170771742,0.0691297208538588,0.5530377668308701,0.173727422003284,-0.3619047619047621,0.5160577526679221,-1.7032967032967032,-0.12930402930303114
0,415,14,10,7,0,140.0,0.04285714285714293,0.20606060606060606,0.22857142857142898,0.16130536130536122,0.08065268065268066,0.7258741258741259,0.41818181818181815,0.01575757575757561,0.5924670433145008,-1.522378199834847,0.24675324675424593
0,418,14,12,11,0,98.0,0.7976190476190477,0.7846153846153846,0.7738095238095238,0.14432234432234425,0.07216117216117215,0.938095238095238,0.8666666666666666,0.6675213675213677,0.8666666666666666,0.31653372008701974,0.7976190476190472
0,465,14,14,8,0,140.0,-2.220446049250313e-16,0.06666666666666665,0.07142857142857162,0.1333333333333333,0.06666666666666667,0.6666666666666666,0.33333333333333326,-2.0724163126336256e-16,0.6486486486486486,-1.7142857142857144,0.07142857142956949
0,501,14,11,7,0,140.0,-0.038961038961039085,0.050000000000000155,0.051948051948052076,0.1518518518518518,0.07592592592592592,0.6833333333333332,0.3499999999999999,-0.05238095238095239,0.5888324873096444,-1.6753246753246753,0.07142857142957104
0,530,14,13,6,2,140.0,-0.3703296703296703,-0.08095238095238089,-0.08791208791208782,0.13825944170771742,0.0691297208538588,0.5530377668308701,0.173727422003284,-0.3619047619047621,0.5160577526679221,-1.7032967032967032,-0.06776556776456938
0,593,14,13,5,0,98.0,-0.6043956043956042,-0.22857142857142843,-0.24725274725274726,0.13825944170771742,0.0691297208538588,0.4839080459770114,-0.03333333333333348,-0.5659863945578231,0.4411801632140606,-1.7032967032967032,-0.24102564102464186
